"nlrc" "nsrc" "wn"
788.349176326114 773.038324622388 758.805881087712
802.927938965346 773.449436866858 853.443350400445
769.548056188575 804.421252726406 737.97152125413
815.902432430152 794.735925033336 838.116917677993
794.585264282615 820.826154358468 873.39783598257
767.376938923878 846.994020943676 737.638583704405
749.720214607858 773.806615801788 834.610752015954
773.058404508656 769.275411167933 757.174772138426
777.620851509161 715.091466242577 854.166308999396
741.89537508514 710.947360031468 785.657126311129
801.652519984866 778.175106549949 790.620888300538
808.170967626424 775.391559602612 819.020668746878
814.687816135049 804.305329670343 812.309777978496
833.291063302123 801.495277847247 810.029526779191
829.050702002853 821.96290391294 758.459999216976
823.559002502401 862.408289244043 809.206674192422
803.380340440735 824.196019121406 782.309995811228
843.731086378359 838.46967649919 778.942949907456
753.447025341272 764.256147784436 809.234278977186
776.642009748266 762.016609371499 785.089332144607
796.969721714361 756.118028870979 778.176789942577
775.808484459161 786.356913313667 794.066281172506
796.751458323319 819.10956370317 821.610782799687
797.687600476933 804.316268659294 843.156592210384
799.291935187273 815.007588280518 805.824006840613
831.222054618958 760.010022873915 780.580863761374
827.019694388466 782.034435399139 777.410996965493
759.417453864412 812.004479655178 754.642917926883
793.565091071414 871.916826109354 827.504431615965
820.583398513762 802.797320183587 858.604266881119
843.126674949378 810.611733688271 742.741818324049
851.15667039419 860.349160221081 837.574312917482
845.707595990304 827.429192147805 824.994559495537
800.268932429917 797.538466772744 896
806.450645682683 768.19893451863 749.658156167106
814.194538343348 811.155416928162 825.915935463841
772.945979539161 825.648027945745 784.581321493072
822.153211613989 778.70786886742 819.347580247297
806.20416650976 821.678744425926 802.743428949729
838.430771606166 837.518677392542 837.109246934939
754.111081672052 834.262828859757 772.791268093716
827.395393361042 867.533672015495 793.036573161915
834.264731782409 844.827496816866 877.209345630267
820.06310164802 826.450111125922 848.321291396159
847.993671347675 841.2708612695 864.406568340341
788.329015153706 787.054049885801 815.983931140616
757.393945899352 794.687742346581 784.558968019087
768.552949777148 805.749884060001 704
816.093541218833 809.008793762946 780.908597633825
806.724661551263 798.065963725368 801.497089125673
801.947972071503 813.046832230372 750.691921252234
773.562220256499 828.266931287459 791.083003803261
813.843424839003 834.525097281065 832.785174900208
786.81300370351 764.14327211806 858.049731792222
789.544296191948 783.820992241782 863.573264167195
798.524560410602 792.039472224891 793.446595104639
820.940647126616 733.847530118973 759.690977683569
