"nlrc" "nsrc" "wn"
783.4103678869 862.097523458027 808.271324454857
810.098459649048 834.081226740816 852.807665274551
780.069533303594 861.994958708587 754.792709303782
787.41738369415 886.80838451659 786.239325528751
749.555474312753 817.358605490577 804.881465544867
722.371089417803 822.07063157846 820.51430519363
790.69211949172 806.646497229237 742.644142147351
789.082917232173 817.343210786533 838.990061354451
753.147351477552 786.229544381963 804.20301356497
710.984031318687 804.386284748835 781.212612789683
729.934733433936 840.592826311532 817.269281482205
711.532706998192 803.286719749852 759.156837683644
727.230660069337 773.356122603015 766.588084027067
745.95607133293 773.579975560414 779.462875682085
754.209840550578 774.636815447659 840.864519137525
739.045109860758 762.295225744135 777.375690836693
745.561484465338 799.051803135308 773.14104634734
755.255198284117 780.340372668052 782.382067239158
710.87375639967 761.322073269491 845.817691389735
728.62620376628 723.934234482175 819.645071888638
763.938340791808 757.557493010458 846.919311721386
723.683996134037 779.06523982741 778.867854920619
753.495209654585 754.467242021217 769.266334439864
760.729749444396 745.458723579758 800.008021119055
747.793283716976 783.898883120721 859.505062458935
774.59734925457 804.43912540469 826.266339342362
727.725067730762 807.295734451755 781.091512038677
761.019496313014 739.588770415778 747.425632878238
806.679741777082 729.359685548753 784.889172196354
764.899142276015 714.983987197473 838.976231991965
709.515324587482 753.677523858807 868.768972534816
735.950024566588 778.980355396973 783.586299614766
786.767580686275 801.412481164346 871.731721418878
