"nlrc" "nsrc" "wn"
790.05886027604 803.771808926039 741.479323760163
808.86450478699 820.290406669703 823.640699036276
853.697197925807 835.485785744899 757.528440106334
849.184263743651 853.853118047415 740.67116150313
831.656985427148 840.803005930419 781.148606706334
846.731330187535 822.154083366268 749.886792129578
842.155941719685 784.170981250179 773.068153134631
828.623137202164 759.370365014005 780.711272570116
847.196923263354 792.310875040645 800.045766827744
822.024412755541 815.550672307493 818.098961273729
814.433661738585 785.07526674405 796.125662815628
871.837590632223 788.475607760586 813.742861823362
829.79954810135 791.687949904134 867.744078357518
838.957174433537 775.685600482238 846.660542002207
817.560502525836 766.878988395398 884.693319913165
826.345225582387 761.884383644985 777.695388108561
824.883843728904 772.441453566076 840.109725959095
804.270455519271 806.662716344996 777.667748689733
809.925066674794 774.400523874193 780.649446186292
775.266306076103 850.826560632324 807.845051797382
827.722791605621 838.809337965565 854.059043181205
821.139906165288 804.034779338488 828.384654299801
814.674245331712 807.400568632504 770.591870321806
835.254620489632 816.791615355971 765.336728522739
831.545406509959 789.685523595344 778.930479425996
805.412125749757 808.991894325431 783.587056395429
801.540941567503 808.941033672585 806.150394181245
856.656332405585 787.333584093823 797.402604938843
841.924768462436 794.187172645587 748.203520229935
838.525706582312 840.584086331411 812.859119513775
820.656460076181 809.83761671275 845.802538853327
822.868288928252 819.230072538728 807.01215309593
846.802659671359 804.186807994288 776.661530624887
875.499419764121 807.210417950723 771.027611689564
847.483209734575 813.580315115883 801.461322585693
804.034509290435 852.887505375395 747.659178422792
830.905445468469 888.937941365879 794.656677092903
864.335798024395 868.475171596701 823.902158921099
833.580612252068 849.098501083683 860.230031979508
844.165182882564 850.127817385411 893.561568561041
820.684245907047 804.476202843322 775.376293465298
810.270478926018 798.046642543333 757.068938862164
788.980017911643 813.637240092609 791.003936100574
790.11311929533 792.818465143012 855.095390742215
770.800735282392 785.137028150565 826.340293138525
767.361555399346 779.726991304862 830.206770518921
749.480933356646 827.19907866903 786.549157695465
796.320330929275 794.263205357778 704.778716274718
769.717387527027 786.244315889616 850.365742767715
776.766357183171 807.809050523472 855.949812010453
796.70613889599 844.759615927819 792.859235650743
797.133290907675 879.215324593962 830.086025769791
774.384326489028 784.081698964414 855.488978543196
771.155794463722 788.01346379423 784.826530109677
784.928180307913 775.977205927278 742.075836995854
818.708271757361 816.492104607746 744.29313183567
837.372747794953 772.326648062319 739.397932837565
816.039334359767 784.639028650214 844.274831982525
854.042009755367 797.314430729162 880.654574329326
850.735419206389 772.517590001156 840.108539273758
783.336310602661 766.136665770907 704
787.745365190367 764.665919119115 849.156394715325
811.35917961759 734.932270694697 735.276408799325
805.650582187803 750.68046619723 742.742920286675
811.359186448491 727.984312125329 824.378548385156
829.402199813509 759.553822344884 819.352952808471
852.319881581399 759.908529457303 801.523163605417
819.157364884677 818.838567821534 750.984845901956
799.911245045685 815.337382910966 803.17989001804
791.300652737147 863.539962055888 788.056155400482
788.286386315164 799.001406929043 798.181818251612
786.356850447429 827.675076313754 762.573963827614
778.774189480273 822.733599685086 722.624678445061
774.862300202763 854.969952404469 755.172570376882
787.921474357515 789.129468717343 807.809957440734
778.794511165714 807.069149817632 843.571478604977
785.955929169482 753.356056274072 810.096408117027
799.778955056398 807.013346010965 797.527565132267
791.434017472871 786.842726817894 804.191844394361
786.83584060457 816.959813929184 755.59106576941
794.098530934071 828.44320970114 827.038227468697
803.503836853707 765.184891086344 781.41372709272
797.145059232656 777.487277967607 807.928871757186
828.244737401373 790.697307355742 820.79049173671
837.566119645217 769.385514043104 785.012332197544
799.976346190755 819.781301357342 840.163772317144
830.61310822728 840.877982194096 760.500804397967
789.036221243135 810.60581872539 763.408202420844
795.325191628155 839.089409735724 739.090979045202
777.653008171015 803.228930789037 776.136018208225
746.519753669062 832.823096614057 847.46330095754
791.787937121595 896 770.690868301431
788.33799003923 839.548603064251 758.935808647706
778.983571214353 805.540874202343 774.477039889041
779.68151288794 781.150718896592 846.182011341042
725.358994788943 792.061226590859 769.039161002532
790.639074165395 842.687504216936 752.812461433101
767.490960482468 787.579820662971 801.116271680217
785.284167079198 768.994594048846 825.772970219006
782.539838108195 770.442200310762 793.990147040472
801.448686398615 761.872854521511 787.72897314652
772.888416090896 809.692643882565 772.738268913913
792.055920502225 807.43019141351 737.800068034713
818.794085128844 835.458282353052 826.475246580095
787.553773440351 847.903289534252 816.135860113175
785.74616493208 806.771810023012 795.451477241546
820.815245178178 818.444812008074 784.7911699999
806.491606966708 799.057547646281 772.409976994386
836.447835265107 849.258578001795 760.175906932747
824.287398825692 828.82796764218 819.040790450566
841.179665287522 822.29669916265 782.596098986669
829.050164561596 787.233804806833 768.861926398691
814.154891634973 822.69390446809 799.121591476561
798.203917787427 780.575825436036 874.67836382491
804.198352955827 778.119148259819 786.407737316296
818.989152858541 831.325583119759 786.225043343092
803.331478800012 828.784339321962 795.810982858658
791.86332990275 809.239242762303 834.109884400871
851.30462591574 782.011451712409 764.963838980971
822.81972779156 733.329709254514 838.74677876801
821.195534055387 746.810268390862 766.68279852061
788.066797269145 725.230818438966 788.094387770121
755.292331601517 784.252716444531 760.544942527156
819.652736110461 778.180695158945 813.595887824978
783.366080212153 788.458402623359 819.473559236782
763.679215509734 788.619805742501 841.481176406018
770.833775620681 809.67186106903 782.275570817148
777.153303605896 780.629582810686 747.441452654766
790.954059296223 761.462925172559 779.770730955214
772.619997825248 808.443224432529 716.199020682451
728.417666602993 851.785556723417 801.611310505631
738.275771100725 804.292973513529 795.658852815459
771.558635709132 704 828.679123254835
798.122075853628 745.895746257778 834.567875173439
799.566588603768 764.282008840139 798.759014920073
821.724693079701 775.019370455954 771.899971320982
830.253698349191 770.479728323525 825.752958849509
847.008724589413 773.792843873527 704.156654773896
815.490850225926 751.142577804574 762.14337999587
752.386972572059 755.707854693959 814.29517048153
747.810934564099 772.321450021121 819.597484055331
767.149180363771 808.735557480544 744.589225129407
769.607313169735 814.501738730538 778.615763553398
808.861045587711 855.389211778436 768.742986985745
774.884521534732 824.715220060105 756.036966309201
773.685065543333 826.266800811365 810.183272058087
733.294734960271 791.084325376159 800.714069414878
775.470931671327 757.995297616249 786.227109711298
