"nlrc" "nsrc" "wn"
828.477095962774 786.50146399136 801.581184265681
791.193829690653 827.411861492601 798.648645286455
805.411395185113 843.283457507341 760.992443789094
834.381470464404 819.543623926825 825.154166988931
814.808314624876 828.221853558894 798.333363253802
752.641730020386 817.445552258818 751.796409539319
744.996151473315 823.593001857861 746.823401211426
807.864590625117 815.813477586986 793.380822961544
801.803999923192 811.851870370399 758.587276260883
769.050900192605 777.237867253743 783.19259800451
789.97837397725 763.269597043243 737.12493924902
781.691463142786 802.717155913891 842.075640179406
810.532726094953 801.475710642391 818.732592046322
836.022008247707 806.338037298734 851.4490712866
780.058743586019 835.754732214901 798.040457410794
794.81951719549 827.272416253535 758.464539013843
818.239336201821 819.102005366812 756.99926729704
773.743298428133 793.412150942985 766.393456271362
818.145928409129 768.065491266894 773.619705524574
763.074013991279 817.404031072451 834.899430445659
884.09077241728 795.315709529413 828.788776143193
796.836614520824 774.310684384043 791.315074854059
793.968963542254 785.206519230952 796.510941479052
836.206630277029 842.501506933584 823.17065319618
799.492158878194 858.181993643173 819.675062320037
761.970124342351 807.771935285474 869.242640364671
794.542853875751 795.173788639548 846.184192385008
814.511931603359 796.158924946464 792.48459460789
832.190962030088 797.69277219095 757.394198642363
830.646527998408 817.579234985674 877.898387281407
823.098294863721 809.611405686867 808.477173188874
725.517076784387 890.33353532579 813.774053617951
727.531442149274 890.592864348322 777.355041167584
813.235147302372 886.761586894858 745.153387730003
858.049340586189 894.601182438931 799.073558695713
781.264639647658 822.505633810549 765.502744562006
806.46050541617 800.621251494238 784.028425022684
858.571963653155 803.484574235101 748.802354996119
807.747257495218 835.174139366864 785.235387914238
