"nlrc" "nsrc" "wn"
829.586542726892 795.620460614222 819.718366452479
807.253943360548 803.807559682013 796.040919807126
825.316226903883 793.154581322562 814.973781128679
828.546872760651 732.593264690224 808.189702952836
787.16386789709 742.231889788107 829.4754355985
757.09765919466 760.199601702554 764.788212690028
826.475854546431 737.867205867099 855.348245331783
748.810827509377 777.439478155656 805.222358947444
797.559563349936 753.156100629982 814.226932532631
785.368218100874 742.346201804149 763.89417233576
813.462065648866 753.586530855146 832.51615778598
771.661925560883 751.578152963797 818.374465028255
808.768462550579 773.902080386149 802.040755489227
820.119895519816 739.534238105765 847.63525534716
832.797375832067 805.671422484178 831.444402385417
835.982507385428 772.470624559174 840.778884332069
836.772413449081 750.089818121753 786.73761448084
844.346058943912 715.087442155528 828.612551073962
820.879310988079 768.008872615569 840.590038159202
807.880242741662 740.832018586981 788.203884464006
835.853469096364 714.080325330683 795.075528385917
840.092912589941 757.627988441731 833.770627776332
832.064187867524 766.995310742483 845.721227326233
837.456860147262 798.742170530563 785.131270084553
807.21345588944 820.083667840028 790.959731987827
833.740386291458 845.819697306526 806.383018806022
806.647003813493 807.74764710978 819.290057684546
805.30780835904 776.78409061572 751.102980782213
781.812389324303 730.346567121239 849.432529950372
793.761386717778 708.0210882492 806.105859460674
836.391089909031 764.431494382931 782.394394978393
844.844079111777 779.072147763289 802.539782186784
790.350793471422 793.182721681264 788.998112262075
853.613465661027 776.620996399725 794.35879240604
829.422131931016 730.591743382193 814.516044691287
821.41970387465 733.332043376895 863.164385904666
800.094871401723 712.904767430134 799.818088057248
811.491670242787 757.229849851132 856.182956022471
848.201857515001 775.345848603946 814.636891286195
826.594276875457 795.709002931636 864.147576412155
811.714537355106 815.227742223264 758.397886277631
770.556268096081 789.940346488311 856.930765223765
796.265995380792 776.352917320999 797.537989327158
787.136658838251 745.657038152242 788.31602681999
768.057792727766 741.930409866996 803.709553105577
778.68548649175 784.530848677053 790.882460076485
776.419030510417 797.703885811822 810.451961759688
790.425422626265 819.501727868316 879.590420897407
827.438783036878 835.519489805893 811.757793348605
835.449173430191 861.465781733586 774.847772600872
848.366552818741 786.597216774458 844.461883600161
842.297611338475 769.140083182933 800.798895411
854.607695082714 768.674107846524 807.987984398641
845.238987892088 828.659109794618 818.84174748968
829.525408993456 789.148070846349 758.860520160236
830.520076706216 768.350614010088 850.452112174233
769.929218574066 790.044329867401 833.675124331498
848.714066579802 831.697382226532 752.983944241299
794.753061069106 795.538312300692 797.566869780811
785.511395479058 803.623791825805 817.82788128159
817.494534497016 791.22491342964 778.011439075568
794.979663103529 749.208547001063 812.814910121943
812.559080394046 785.19794110918 816.453281974117
831.073261401475 811.313641248788 754.828927471353
817.900257518717 795.16503124574 795.042713251491
832.464954156319 832.160084406832 828.482629484016
836.714889285102 838.839690153329 811.96296242349
789.459783656731 812.091062678804 793.36302000708
796.021159042666 793.880819514902 793.273161406505
799.334343893329 803.929908949775 818.836217778682
771.764836010134 787.923270561696 764.182323646669
822.408714780422 766.676101118374 821.465259684997
778.469078543873 785.618427597753 803.973018871177
787.54357743308 776.428407546223 777.890052157564
823.530689013863 748.761509395991 788.910368419185
821.047000214494 744.64124612544 758.906614875599
820.413318374074 796.278686366992 847.380287286989
829.194034593129 781.832482285202 776.423455797614
768.61553705715 801.614801790063 814.56601341789
831.685843746344 825.499164130146 778.569533743232
818.726369653059 822.072002545668 800.621929346882
819.258836617379 799.474005297495 825.970817505879
831.840092180875 745.139933367037 828.704756126906
822.299467049437 758.559590000559 841.813355317063
826.388553003382 823.5912638143 790.219447512211
824.844580918774 778.919799562553 830.20946316803
828.43384910625 754.359431175599 822.116802785386
836.92489128581 797.30768904647 774.775397951156
819.426021153794 750.567780720651 791.092266556375
812.400311475353 739.487232332953 793.471650218004
757.217924268415 739.820478105643 821.802801137964
784.055295118225 723.998996712322 773.81606103976
817.441701317553 766.198800422647 846.112723237658
829.089580539896 784.394268841011 771.184903576981
817.975153931213 753.809902519663 812.622010137639
785.856402600424 781.03929203456 793.786161192882
785.168363689989 797.811574070075 801.44942499397
753.829058263821 770.820416899599 749.861355183138
774.47407035347 728.062297145366 816.095868596803
802.828419982511 776.309477663716 839.744364736999
792.796359501752 802.941278567836 786.923764586218
821.958492967895 803.600179371197 763.918939913817
787.1494423169 779.169830070946 744.639289803663
816.521394600781 764.268899047 803.998551537151
840.679769477339 736.79315711585 767.855329332136
803.052353445817 704 790.937610760683
807.248782704903 721.742636156702 821.107516350746
765.792965883367 742.162315488654 832.941723599109
779.546404687946 767.524589330002 832.342824238652
756.660294037749 718.037367951631 785.026510555553
762.860936422673 746.266890017117 831.823289200283
757.881364463216 833.91281158213 813.108097983325
790.353848336732 855.161906333174 827.270781420917
761.270229332319 847.906432745467 780.646147632969
758.903649181328 766.495531169175 773.12668134921
763.09471862136 808.871964046349 809.953714509604
755.267437963971 775.494235914726 839.436655914004
752.286775773323 808.671719930404 748.739707209747
754.487271156942 799.711465840726 761.249057303018
737.197740733576 787.029544057869 759.488220068318
729.74502571146 746.693907273665 844.89316006678
728.837231104127 761.405348611871 787.289263606019
704 770.737203689853 790.431636433886
763.671576429292 791.099396331743 811.057154918014
711.154508322075 793.817061698127 813.362408515452
757.42214106034 790.817333479581 891.974703010356
711.461171230873 826.340502891195 896
784.707192392283 816.559678668228 807.929851600224
773.096665763611 769.14388414819 750.754572939872
721.905114770412 775.239136376856 736.407612941468
763.921213011633 784.480108287292 805.00425084737
734.919255823404 761.093194716522 790.602000846191
771.466916930059 737.092442479072 846.412327111325
783.638567329132 715.530447107663 767.005712717575
785.204085640217 726.713700380728 771.890864441446
