"nlrc" "nsrc" "wn"
758.656898158849 827.809892666697 832.168754855668
776.515899330102 788.873256908417 774.645933825827
802.696095454037 825.740846253669 728.516537098408
793.058681656454 782.288873114734 732.748729776471
787.566713912857 776.49529651698 794.516097800608
775.113401698634 840.103008772175 749.316335343083
772.415941984409 805.103413315175 785.615362122345
767.714757140444 768.708818138955 820.399564388645
742.56714605005 776.77936164222 772.860017224111
798.811092104722 798.169352823009 768.855188902415
768.930967812798 783.911323616209 873.990626882105
761.868238627272 806.226219610369 788.354426142856
783.843937934019 775.335264307406 840.303350074972
781.534665719585 713.015619001902 806.643580347956
751.367490222054 756.440957368405 791.941588347202
714.904729913919 729.040422079265 770.384319659159
748.630538228951 752.239034074389 768.466841952441
753.59265035592 757.856408888413 786.507790765395
730.691799717445 785.824500531462 813.604519455335
746.151925861442 786.597687473167 768.441440498413
750.965190906201 735.736324834447 768.164325057521
742.231396307441 773.843938715524 720.057101957175
786.601615165167 800.202444934267 787.786280229941
764.266430526436 792.118133877551 806.740990054961
772.525896376765 773.69176176222 842.737752179171
743.536147431462 800.966892728929 842.285103775405
735.738893176736 810.619772108057 887.447775756879
790.277874426378 749.472474355324 813.145073421838
755.784031275091 788.314589977913 830.678894406982
791.115586697991 774.468055574537 831.558471376251
778.143508125041 802.107629553125 818.037635967265
767.307583922993 759.580494178918 794.344360089375
755.632110801247 788.013708977521 785.155262493062
795.206873582356 746.764584400255 816.664329580615
741.791840055541 814.675812002329 837.673800003536
736.307965042953 827.353044851777 808.276236947878
760.652548712279 805.487239533198 794.025940632127
740.773988924954 796.73977486482 760.329787443636
745.476062798656 845.108034506765 833.148188918273
782.269165023634 813.958575710662 769.291863406307
755.440995199284 796.798116868322 800.46569374358
772.734076852313 820.788017731226 787.755720708479
812.187043315624 773.551786625633 823.806128645576
798.377287532502 753.408652768276 796.64769384721
784.899375924547 802.006263490555 815.206140331917
853.512079596485 795.973996442125 778.332495552554
816.944958102468 805.507657074794 704
807.975862276296 810.550486757252 780.474546261997
811.478067974019 854.862840935519 811.714656514421
780.210136993654 776.670908815262 807.551349372528
797.070599485248 704 761.590038119225
789.750311871235 716.481873853096 759.301388843434
824.261715500866 741.202547646564 759.616776892864
755.636245040928 755.773333663308 786.987367810694
774.80733351423 787.246526367118 853.682564784487
773.930288312423 813.924347871161 778.45425206564
823.841809533244 817.012699595354 847.322705566903
822.862674531201 809.721622001971 858.162945988993
816.186864902031 865.921554322107 788.149739704407
777.542795430438 849.568688777152 813.091403720135
788.565240494045 822.153215119734 841.305180048001
781.591457544153 812.79895462642 758.125102732101
830.497229214658 803.777206855464 726.971640961539
849.838031957752 830.052700657408 788.542435184874
801.85217365873 817.462746689356 818.882605714414
831.729618644948 823.161735270999 729.646366670324
796.033270716328 845.038232160654 896
797.09902530112 814.309277255053 763.076293934669
799.121547037584 798.958225400547 806.488105154513
843.839474140141 771.723457104794 799.340369738734
813.727508167918 734.39990574279 793.219759618638
834.935235164676 811.319093618578 810.175710605263
813.63762020853 808.150575405461 786.451464502382
787.435569571399 814.864462918518 783.603248993125
812.394697728693 762.164078831375 766.780875146729
768.646576299009 759.798524271869 818.413908983824
769.936818422352 800.986499315308 767.512318394629
768.992022146428 777.175773520433 827.725220426077
828.845669311815 790.02079119005 795.383657302002
823.749441884348 801.442586503532 771.558545177225
862.638032571322 790.606321629027 814.007633936238
833.515677243108 798.365641680574 828.379299085895
853.588377717439 800.355571527177 729.0813359443
895.455653689078 797.443693295227 821.568991753511
869.478527941113 805.165012411429 816.009843288535
882.610061784128 766.453654531599 791.481911796132
889.227133679875 786.163246412428 818.271052967116
878.643118706972 807.826235249725 794.772199471127
834.586139894364 833.191672587786 799.927122426699
821.346967844656 842.926273829879 867.812544725489
808.863608658266 841.442769270919 797.130729443079
831.949256953668 817.361680087621 766.083639544399
802.971094122105 857.02059759338 821.005538621903
896 832.933410830898 786.52373751996
841.241285180577 817.121791818305 732.402056545437
799.23220650516 797.828171119636 816.041343611645
866.309932002162 743.348493665345 790.498720102007
814.310434910641 756.539102664137 795.866433246421
779.222459469845 746.598431685639 823.463681097687
831.199097017851 739.033159567038 835.16820284885
788.595791220063 727.500687555779 793.977572734916
733.457084904497 751.689606740155 768.288355843269
789.507786888766 800.827406055212 851.127729129839
785.575287610617 850.055258834728 794.818742754308
771.432680068456 880.309542172493 791.476554373159
832.962749281415 819.110291706059 772.859721350751
788.958728829045 832.379065139389 727.110573545571
779.28843079965 833.150902091896 833.256327857811
825.363092653925 812.096438201537 813.9853537383
789.905181477164 799.445372023365 832.907964293226
823.109216439581 766.840936966434 811.567357867531
797.098618332911 761.079409565443 764.84905563886
