"nlrc" "nsrc" "wn"
797.510034670442 788.054804829639 883.234640934632
798.794278267561 850.92334499485 768.64259833969
833.169355042699 896 837.024959082813
811.452637884139 844.288820963867 756.782506118735
828.124861628734 762.303892340666 803.484193992563
801.695564981582 844.198123623717 793.135982752648
845.48918462402 845.835014859688 779.657303952828
753.262187593228 852.415346914427 775.378076755944
779.352301778877 809.976558034224 854.839604775562
827.162700838885 776.395132769795 803.002608664789
848.874420345504 823.103029328592 798.988264963678
843.868181805875 773.920441490489 769.930473317847
857.269340405905 806.153344504595 772.995630029609
818.851172981472 857.037963449536 753.40624299285
825.870753454515 843.963403138707 738.185413551187
860.042416841914 800.924721758009 763.954795598806
867.474835424229 798.174767231931 806.499895217941
807.962737519369 816.758721063395 786.77636470595
840.083273565695 804.361859059621 802.140754078917
801.673984948431 769.935090244097 807.339832246893
841.762981778753 761.323872182915 840.558533674058
766.003546465885 777.560433200921 777.462499150138
761.428972548043 780.968603374289 764.024887420076
809.86865865195 798.970424274954 766.006833467425
830.049223741151 796.430240873694 780.300329094107
824.805152098052 766.446825587912 766.660213120182
796.61972111967 805.088067618846 763.279860147904
743.935087650328 806.399298930311 849.461615751924
793.769758798058 816.807324547697 746.892264399951
843.07833226248 826.995612784223 807.67524634529
799.000809650601 783.329509349539 827.084245204486
768.390226395546 839.62245610883 813.700035398215
776.019631081941 844.588181066526 777.331892741677
791.759059339587 796.939583632064 754.252171322951
755.580138902703 806.621566465317 854.208911230873
762.874224729527 839.424175166778 772.49072912409
783.776264085689 828.451119875029 866.392879639646
777.349427840105 826.05520736061 854.61373660945
776.744027023436 827.051881149958 882.486336576241
789.158814858519 774.347045108532 768.79376277777
803.782430146177 772.962237494815 786.839687940548
830.009524435529 781.058505548555 797.100735987225
809.92906182573 745.082286115785 826.635696907015
770.432575805813 766.588629607389 777.977618449914
809.206649177356 772.55699215934 891.847367111372
818.038807956491 806.202358093488 743.328781722018
768.697036073607 814.505264590487 787.789779001359
802.959036593464 814.410918763216 816.945366205873
810.151564745544 860.564844860765 819.681345503566
830.410658088278 833.871725703134 803.572804454853
809.064105641079 817.97091455661 895.52433336581
820.837781262706 763.793752519454 761.206292433317
790.936717639998 741.674724028571 794.37940120775
768.356590375681 768.133756734261 788.617921209154
787.108456120364 789.204828703424 830.510217222299
769.769423944972 833.731170275479 791.518016167772
772.098975259441 793.393670305609 825.195923043667
800.724163042265 830.411621998463 873.669278762836
777.806910935695 834.513283538349 807.88322421922
782.674966983499 891.362421597747 773.604480805762
794.871969312795 862.532895346425 847.735438934062
760.761349819968 832.115465513299 853.805464470557
796.261011966347 838.630043003951 847.384959997651
823.208700435905 766.719675265429 746.427143318563
766.709617394745 745.899350921942 799.194684295884
783.477794717319 742.423217150887 787.370369495613
779.108030703534 834.00437714743 830.182562497752
807.879119202692 790.210096311554 800.520564369067
789.251382137853 824.934259288359 755.347469911717
797.726165582383 807.542415946428 800.823948207036
765.574921445721 830.956846963653 790.133847285274
771.452452497062 806.646631649862 717.738491259448
782.005898830718 845.303623406785 792.468207972373
778.181015914747 816.251237755989 797.462259732964
820.304486814834 817.45168063072 766.427473784367
786.390655677283 834.774658594122 850.524025741508
713.526785037529 822.360992623454 778.346718155217
742.574365377838 838.098300241467 784.558161194058
760.058785568172 847.278159022081 784.682544501701
778.830472537285 837.232229429865 738.583174952374
760.626444676188 845.237051701276 844.605695676458
788.227674967545 846.410646645929 780.129455417707
748.788525705897 819.579814624805 850.728328102803
793.866643313339 807.117562342705 731.336724870769
809.708641859787 734.765853083233 817.12754172574
811.201220972283 779.433031841086 810.32224910145
807.492615244647 779.994862975379 766.717105844566
813.216278622214 772.634713819298 855.201001100936
818.329850707631 750.901702027586 834.938862911367
813.01494294116 787.83453628806 773.18654847163
771.108211764175 804.645556412352 884.230292224439
779.395800040357 811.080181515756 848.272981057542
801.536514362348 772.042464613084 827.660030362207
835.874634881165 746.578952528629 704
766.198651466493 731.794767022563 819.335822020526
841.535076184302 760.828596662469 781.142593331184
780.391953946385 796.133564724538 848.018177209764
812.396380805608 754.58721641614 815.673822054471
795.247780360749 847.18757286586 830.273734639219
817.178989930259 838.760564101819 822.546512682576
865.751859641985 811.856444915427 825.78989702414
806.696236606994 781.063763605776 843.364039654063
781.19575423342 762.247897478394 864.201174218179
822.91191093829 789.63763669807 743.96461785266
752.051497471673 755.081586208764 854.41901711069
780.763116342272 755.074892483779 736.757304084048
778.573006885327 791.08385376549 794.717075862153
869.092581571813 796.434307953588 805.649655994382
787.26731390366 826.946966259096 756.380564001294
812.157695987635 802.339165050787 798.839956388245
808.684559968426 794.832502527067 757.864276235072
771.665599680323 802.791196919754 848.72447807357
842.294670460769 750.407084236748 803.322841159474
820.096671363875 769.218359849281 850.096149168491
803.195586894912 826.578090339242 797.776170429878
782.144781627601 790.04360002612 784.156229544123
804.408100026984 780.388411385145 844.786483441873
803.497829915729 764.140374242139 784.293410657479
815.002232803618 774.515153047195 840.936899793646
771.885328867881 804.612376105325 817.823666222557
780.395146636144 846.220403599811 785.931892801608
799.947623019305 823.824822287458 868.06167346943
798.799320097328 852.127807105042 865.801349815614
725.268962229412 838.592017307243 799.981177206899
763.352687291451 811.338841020975 851.323617642743
776.202534706094 784.15124081183 773.484319905852
817.997134545663 816.831425298407 801.843718938888
816.861699959715 772.039400751872 787.221058635863
801.070438679012 846.172478742735 758.169709561651
757.760492549682 832.582099644373 812.866580073687
713.121351784201 747.787355114055 896
741.470260175663 768.260721649275 810.8860292278
734.476914610437 834.524484366075 769.070958274291
804.168888627705 795.696560583241 766.775006670685
785.082650374415 839.67341790725 863.771361684491
844.839496122913 832.385201348831 822.398306733554
803.661496998802 768.373720223881 725.830357366388
764.650398190458 776.822938119592 818.687975637311
785.47291812698 818.321665946823 752.988581702159
789.700022536236 759.794280825378 750.860426933691
790.292338205533 768.025085753291 779.907410674267
820.439905011378 796.934526815532 744.799227310128
784.161552114926 835.044165454818 827.771566691958
770.926895152157 820.377808103197 792.691186552302
800.708972741001 789.246088586693 824.17817077287
805.701020370333 816.573461760279 789.006511424584
789.810709920117 843.142745556957 829.690029739076
810.691598878597 809.550038412404 796.636782560866
854.601582543576 774.247271206905 841.246258243878
840.506433933608 770.443903298745 789.749223311596
856.989905617343 761.662761088586 823.388510493948
