"nlrc" "nsrc" "wn"
798.997524251544 867.432012875167 894.779583537352
763.32236304605 850.118426253302 766.074271968536
788.638175577209 872.065280559829 772.58887061488
768.450320057259 879.682540775786 845.6040883137
768.543444455096 841.052683234287 768.831893863057
739.582714280554 788.201240977106 769.304339594516
736.456521629199 814.805061437176 806.17556681113
773.057617824832 779.170121088643 752.614483814131
804.422954535397 806.757736131032 854.875907336312
762.660249152293 780.379902566894 786.873108991366
761.50710066596 838.562670128925 811.070465641111
761.4046551376 781.222809597956 766.72740938474
742.766272364379 811.644374037626 825.36085328485
778.259091485322 803.706067595768 822.377576839072
735.905450093463 768.998923280671 788.193877318977
758.523077890649 788.2989048114 749.838794294355
759.308634289039 800.096375805531 735.807082228519
745.788419638303 771.083534693092 790.990862227946
739.751338897215 795.552200455633 827.988793787101
778.548847286555 777.891255753949 800.040053801764
761.438870319939 800.136529052269 722.743046594889
773.614303579 800.55275017293 747.221499895035
810.139460841388 804.476905804574 832.604731651835
799.004287741025 782.573654574798 835.099934902954
797.284770593869 720.601346874153 755.602549253115
800.133018510092 767.067196844879 780.58069023809
823.326160951813 835.988309422714 786.946822856747
797.845122464606 845.139422455355 806.534173063009
825.493407870375 842.122445824016 816.972458168141
780.449118658227 817.834781848192 759.235703903063
844.072240418649 875.14318404315 846.421131174607
812.608598256169 776.338815377572 768.157940211349
791.081071138353 854.074995934159 777.043561882191
780.433838239833 871.556905324866 766.374371615102
796.967416737371 859.212892204267 813.804433304764
752.655022879726 853.724094978093 878.010060447517
768.844786410549 855.185470538405 798.3384906368
783.978170727282 827.406164524967 805.355169611559
749.599258816967 787.410244087616 849.583759675886
733.573932789732 804.914366442787 747.950062020774
783.232736897365 815.981243424241 747.901518821278
790.642803795239 799.547038751991 783.313656594847
781.075237491714 840.582386958188 876.44287529962
799.605964926874 822.949571804179 786.179484393495
767.278981213548 822.112090636021 833.016415213991
778.601737659144 841.009206320166 777.805240931076
772.13504658651 788.284689030311 704
777.384634865831 781.919626656764 773.340454410264
763.56511591243 741.688708764391 775.257190158155
740.02782322165 745.411391364896 820.354227469883
704 762.688133104307 733.803926101667
744.632787317039 761.273274701479 740.010358670675
772.684884610671 772.87446638064 775.164621438296
797.269348475934 761.535529679632 795.166835149734
771.79553480981 761.345212688133 783.121693870109
772.85603568042 794.207582141627 771.867610917924
764.501518373484 795.681974240237 756.197787130772
795.492779340077 834.310761479766 854.415843940078
821.695452496908 850.405750401638 784.964809460641
808.966610375211 820.93828186735 877.3999156776
824.028800188086 839.420827999163 777.713066666421
788.903107192057 819.909067962965 800.08740174214
806.439562050523 846.896421403704 762.311143832636
818.151302855217 812.573069642691 779.730827140851
799.310374120312 770.132835155181 770.067346610184
798.945017130529 754.136786392611 801.390189596239
789.671439290644 762.833543406671 862.05485918931
820.536428858967 763.662252785481 792.66939694422
801.53582347805 803.351753608466 725.252805343367
830.477733277789 788.285639065771 723.949289114284
861.284019883637 797.855716083514 774.689645669425
834.062431023663 763.904758147816 776.036115957956
818.274378326037 788.754897452134 860.199958373716
893.972275373746 829.997414913171 842.36193281365
860.840132522043 846.543620971223 801.669595268983
841.380370905029 795.657315516444 788.501862218241
835.174618157748 784.30058447139 820.753121867058
812.247029999959 773.948103675581 825.392307044473
808.198254170037 735.676501601506 815.003355860686
823.167307781012 746.094751764779 790.299093539913
819.89491803575 761.541229795099 786.411085255255
855.852970041871 774.426061207991 867.471606068941
860.27382753205 778.238588841777 863.179228063302
809.860915629404 766.020771311357 826.633219151424
838.390971464451 783.052287255241 773.701865629945
806.597181547702 777.394260891396 777.515824581157
813.431283652908 729.918599714576 803.856778614989
853.464757169391 762.533511547087 774.029903900698
822.987662227641 731.003438861586 821.28496169153
795.305660280922 828.714388912334 864.786255307601
815.711384474457 778.457521903241 773.04260673711
872.149982125817 781.854431556222 803.159763332081
862.329601137369 857.693133715366 772.811221196385
827.202144238062 809.858032956861 769.094367509579
805.205278215623 792.813254092739 783.706271248333
747.621072233766 776.678205991302 792.144746060628
806.216733988403 785.045123212433 740.872525769799
794.0135294697 779.969920891746 768.991026353502
806.621165163361 747.333095854671 783.517195419883
822.774921985564 743.213180276747 737.019427396428
836.879964184775 773.014513359905 862.670930399873
896 772.027546749692 723.157412864241
831.336786839092 781.582291979096 798.779323519715
822.665183820253 806.093094571652 791.699990407873
807.547950188652 793.47451547374 728.220479418018
782.417401231148 807.743945055291 786.823527074099
785.272387595546 755.965854699251 753.623526351609
776.898094563004 801.62697073877 771.381341181898
751.749370665728 770.349104258559 805.55152655854
733.083784296373 780.684601292292 856.69312798136
741.534181037538 760.177646348688 768.553034219593
773.410482728327 772.875404553091 767.961218779334
763.173771245668 737.014818605163 801.215223631291
765.785177164299 777.251564955427 757.881714323989
774.925186634486 756.399940485088 762.961460808076
778.414359229296 807.125593659363 807.000614258578
783.111105161421 875.508485293757 779.486221956034
817.370628426943 836.327220584687 741.74276742082
775.797601500107 844.928390476712 798.701357192491
790.285434985591 889.941027894221 832.38331016882
780.48488534682 831.739324058352 818.784298493718
810.644668212442 801.056974259357 795.279424215857
749.420078735065 846.171196766661 761.195811382322
791.33881091883 828.582893848338 848.79532646353
805.423472913878 829.648388669647 738.998090387476
786.973062776263 798.979721586227 793.402599766574
803.793386545053 896 762.804571855218
797.32054317253 861.221879191737 827.501538436032
812.153799393545 810.547206440114 772.078113712686
812.144828919623 789.623801655954 823.546004731108
796.082193767514 843.530434484718 811.511256499686
816.371116248327 849.702143054658 859.512450778229
734.820973190443 861.473928880049 774.462545927168
775.542315753287 815.246096360854 796.223311772914
780.005622882022 792.888695284357 804.761528831146
744.637974939854 772.374341793409 776.148810727456
740.952105800462 814.232744165345 775.960510945449
805.015652296521 809.98771683738 794.310909665424
824.960744214615 846.698984337724 868.345492171877
825.097054235153 804.412927189773 841.850882399478
825.605559525878 789.588757670621 830.011710748732
789.027471968386 874.112935656069 832.132282761056
789.075973579825 845.180089409927 790.166327284525
757.615953679924 821.792215634063 812.011322643823
755.26540543607 845.659814045904 721.117815831693
833.96504178189 841.572861532412 881.023327690381
830.437616312004 760.840453527732 818.299228413154
845.058445526937 818.283852334617 769.110465373097
832.844024411874 833.081777796421 770.550806853174
820.871990881519 767.185910066714 832.297578528541
834.656014324679 775.742793077335 778.571374022673
803.685354545006 774.011864632528 788.486658890837
768.532181935549 771.956861601268 795.145697128253
797.935750213293 805.158999128833 844.765085283925
815.021959926195 794.188961700741 794.217144467553
817.628390177933 719.160467656899 796.83405389063
803.97879369408 767.32327430958 773.804199025761
814.004107017341 802.04854314998 796.820779013132
797.756249661642 820.971351280838 798.772790749995
820.400660624715 829.417543108673 831.926168420634
794.634529660411 761.274530399038 782.946547349711
800.421863766776 794.843376087827 718.999050686317
744.199314607752 753.449453429513 810.600743780726
791.419508817719 720.798457148414 784.284867464241
809.442692473425 753.816457851689 825.797760699737
822.928913957367 779.040583724135 715.776077383923
800.111699257906 805.9776048218 762.479130092061
776.361709228401 803.470076948736 817.807878358652
801.239553366051 803.070409851613 801.379851854899
769.934491969515 806.288299877591 797.845591964799
741.359118474244 817.703116244861 737.750229867778
778.416378689726 818.63124750197 806.64779810918
836.481684922441 829.151455550328 751.154701125756
807.504848514927 821.434237153926 784.181098499966
825.085485881194 823.58129950129 852.958418564805
810.580335884594 770.057801571078 827.961575490883
