"nlrc" "nsrc" "wn"
842.785825521719 815.454697813342 841.730192433631
867.079089780562 845.427249411223 799.702164536358
835.05017130367 819.207586331318 776.728595274153
800.431798712859 833.234463392399 872.662907805639
833.071383780725 879.368618776734 769.480909331704
817.888786440896 884.311584326656 821.285960096584
846.429334191543 838.688588558133 844.376802228432
832.99199435809 834.328807269369 745.143196544491
826.458370323073 807.646587214873 840.934751154074
842.526901597393 709.819349297719 793.161947368291
790.670819439937 782.423624294862 806.112643864674
801.82693251763 757.6534477867 704
823.923099240534 743.065539065604 896
834.360419053017 772.102127855037 779.554678992526
822.054785015735 736.090882354854 774.126500571642
836.631999393276 748.922520973764 722.510288042682
804.869772819967 760.038009741627 809.630125389004
781.647018304716 810.306019167499 844.171316438828
782.770400564461 846.809980956096 867.523303887028
769.981980826951 864.512036414802 739.223971885891
800.66907233953 838.655172210529 815.736800399131
824.845983631503 837.224779608222 747.803319705789
819.777819432652 786.425102161966 826.850142482436
839.116100824821 725.217431968754 845.607999765119
818.565278226888 745.345120493477 834.179819785415
858.633015830003 704.186885410178 842.3824000437
850.24381707168 720.776417218969 728.860201965666
809.144944704671 754.820705457885 754.466465973778
799.183487012863 730.965008742458 736.029405912509
820.067921547425 802.760097937499 803.927550520528
828.49982525557 767.184975322408 781.592808876532
762.03817875409 769.517014072551 827.352265788833
739.214118554868 763.655201015663 765.97960832296
788.074569588986 766.815105152656 810.345276707502
790.695074603886 761.657900585186 785.249032093897
761.82047282558 789.942746758331 783.609976044732
833.070937974042 794.162088879692 814.554442629265
810.947030933648 827.383269664186 738.076877573749
832.544266774453 747.722857868208 802.764926313257
790.86871818523 758.302509851154 836.591668842369
788.056563325905 761.562997444905 752.812376077435
824.833458005077 790.441239556536 738.114444534256
853.861050805906 767.253827261814 831.913155807283
814.992519659492 813.633905096708 791.636339730098
792.497793564012 791.454289235391 797.501116118432
788.144602974759 766.823491520633 793.555311921477
839.954938201836 787.784668274996 829.896811612127
775.388961008501 729.136000358513 758.043971277235
756.925517579696 746.985110419527 731.214472536564
779.096855183808 728.073182278375 802.468246417481
777.332326933391 783.38029383512 773.785056350891
783.171941895193 838.74001485566 833.837826258149
752.691079949865 777.489126432277 778.261567025503
753.362458962894 776.379770188333 787.705300633821
783.129645899297 736.484107188228 853.52833826404
806.97940405533 706.630690385486 818.003469315471
831.180026228961 755.286702871895 778.275863989846
846.240842202456 734.20168136312 789.733144183182
844.653455782538 777.798143909845 822.742086112396
825.193098929645 799.988794218252 775.15193796283
805.395515882518 865.021884382831 850.337823600429
770.030488065586 875.546233185483 791.085086626541
795.699249730618 896 828.009167371769
772.397826577136 839.011330724186 781.899542946138
782.285480764264 794.307443234367 793.58598922376
785.193154440879 802.713690023714 840.968962690958
731.911099569533 785.733267887313 747.396975605973
744.931505252034 802.57169532534 826.86199844391
742.750461134505 769.256009527364 781.177523679441
748.627961997921 816.419713396768 815.050006806219
718.70617968319 805.526869408702 788.031344482624
783.845638753746 796.061943944362 788.853211984943
795.070304660365 776.247362875634 727.195381668599
805.419961406367 758.892085164176 797.495543831588
796.193878372569 746.556410403388 783.882316479182
850.838268259442 742.131715566179 790.768927809608
805.503333173984 736.918525478101 848.14923831574
817.088800432744 763.265842480662 847.299217184373
857.40817453644 712.521246637686 771.324872240864
804.658551518787 704 796.598476128658
849.155779505654 749.602818611216 825.520024800855
808.353191570629 822.023439528784 807.446994202295
817.739041760453 793.180137752224 798.951465328029
786.244003983891 756.077765851081 795.637937174733
781.617951336605 747.804532790715 769.359527193869
737.841193130579 735.509582815045 805.239597265524
774.203111809871 759.023388706568 814.158490636696
782.660672782938 834.225604388559 755.461160495483
776.67844213519 863.376412871592 861.94238150088
848.731105616117 848.896631704322 818.721568997984
864.967849056526 818.975654842812 821.021539116698
831.329770853072 831.774050870727 780.591380004551
802.2587798869 807.527156604882 826.103637666396
821.575770531758 819.637093049334 788.267991587044
789.753382942466 801.469429945981 777.502464233446
864.78322688879 817.129055997885 806.32340003421
842.994056535685 783.992654618986 763.915802978477
814.719223826754 781.788806275726 820.292964289142
818.137314741508 797.832113876723 849.087913680424
832.75599435482 774.237891615927 800.482608004701
798.449531964462 792.047339903162 771.447282117492
813.875596599994 767.728091345858 806.012226956248
846.942808215918 714.708689012386 856.447195160773
834.839043973621 767.680888485233 755.762278385271
852.681882649584 771.096282134807 865.92011051589
831.116922868883 795.240209570455 771.606201923786
815.313884177642 757.493286270192 816.737145671966
839.752724665455 745.702644538949 823.927340573657
800.945815082951 772.428762322502 859.460780741288
801.452388879951 819.530120489368 792.947656824978
774.107381362264 788.732937105725 751.060341755293
801.3882477717 832.015085172139 767.649517245033
802.687384615066 863.425819837421 780.144860861898
817.854798426634 843.608227469739 752.573426098504
858.050334790887 807.130320823008 755.790472277991
854.740868486698 806.244986262153 858.851263659924
804.238636565302 832.201863295327 789.694008876509
824.237098518021 837.877237304822 792.345553941787
798.273223330752 802.393856885284 798.98765019329
840.54088353203 781.790584835188 767.869457312918
857.572083050071 783.616486934317 800.615049695404
814.075121156359 830.984171455275 748.000830739599
786.334444779304 816.026724219645 787.776230072432
856.902324370848 814.930709775463 758.740566029776
826.447874039809 847.962044477851 802.844178430719
829.096219912547 831.657477020326 845.978528481877
843.384095366048 787.903898600997 763.318704795445
781.179371409953 824.276919468155 758.432447163593
801.460676130761 860.013324778629 821.933395017301
871.67817063356 867.808002683372 849.177888380802
824.055132768431 860.030546917522 766.780251858361
799.889941061779 873.585039658027 779.274454340615
800.201054228185 843.050034065215 740.458426417156
809.415192832522 841.619502903434 870.18224469473
831.118243623185 782.336653300131 792.537577304552
824.166192095376 804.423925471752 791.950365187692
828.698115583134 808.40031348805 793.604934315646
785.212770362792 845.870942927358 754.66247773761
789.153967229828 807.016265169974 780.866511655828
792.28809917222 722.844888094821 855.467106950578
771.146704834772 724.779337236981 830.56474574326
796.744956686031 741.28319117799 818.205091942233
817.473677719547 816.149284700547 782.023299538264
844.924406095437 835.721979231241 800.295567650971
896 760.570850030178 807.716155403878
893.5471248755 790.297819183342 788.211779802851
860.129972035367 811.477109047126 783.637391036931
842.264483082608 774.652943491876 828.159906515702
811.922585097526 804.519886687145 810.825423665376
850.246955915173 806.789868390895 761.868319037918
818.459795831375 854.211199387969 827.243019442461
825.563693385914 785.347514882307 782.066839896578
847.813539320795 835.669048295614 835.239569846171
842.563994473591 792.961642381402 792.273060532134
834.486263725623 783.935861878619 738.364490516727
836.938346369541 800.452893393148 806.331106841093
842.865047102079 813.253894818115 771.216495852016
827.713051681693 826.877343196451 785.954115837535
823.867299772669 737.77807283099 787.301561983481
808.606555739169 749.146073132441 796.931698279933
824.084167469276 776.042989322019 789.115114364992
831.043597256672 761.049564120459 803.390970580448
816.964525370351 821.829895540636 826.056038558498
837.451892135843 819.551150981365 790.34588547055
824.887351148452 860.47634308871 824.01423018497
811.768767941985 845.545200159099 837.435672095746
779.936665130097 740.277757115525 838.790532980143
838.019037558623 756.305028173337 785.211588875871
852.962025943517 766.788143403962 778.27374256095
842.284930928739 805.24351848665 808.337138108857
816.635921617211 837.484978991207 845.900797194779
785.810484415305 775.002349023996 792.321017034119
775.484099737068 773.042471647135 889.813848729181
726.104143054755 777.943795405782 847.334474944235
762.053156545403 804.748422451211 792.789898688819
